"Name","Type","QC.matrix.1","QC.matrix.2","Species","isotope.expected","isotope.precision","Method","Facility","Normalization","Slope","slope.confi95","Intercept","intercept.confi95","isotope.max","isotope.min","isotope.range","standards","isotope.norm","isotope.SE","isotope.confi95","one.point.mean","isotope.deviation","deviation_significant","SRM.matrix.1","SRM.matrix.2","Matrix.1","Matrix.2","Extrapolation"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"one.point","U.S. EPA",3,1,NA,0.182500000000005,0.0457044054248661,-35.21,-35.27,0.0600000000000023,"USGS61",-27.755,0.0287228132326912,0.0457044054248661,-35.05,-0.024999999999995,FALSE,"Compound","High Organic","Matched","Matched","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"one.point","U.S. EPA",4,1,NA,0.34,0.11693054372626,-1.42,-1.57,0.15,"USGS63",-27.5975,0.0734846922834954,0.11693054372626,-1.17,0.1325,FALSE,"Compound","High Organic","Matched","Matched","Extrapolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"one.point","U.S. EPA",5,1,NA,0.2075,0.0571881852478458,-27.89,-27.97,0.0799999999999983,"IAEA600",-27.73,0.0359397644214126,0.0571881852478458,-27.73,0,FALSE,"Compound","High Organic",NA,NA,"Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"one.point","U.S. EPA",6,1,NA,0.0525000000000002,0.0271753088379592,-26.42,-26.46,0.0399999999999991,"USGS40",-27.885,0.0170782512765987,0.0271753088379592,-26.39,-0.154999999999998,TRUE,"Compound","High Organic","Matched","Matched","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"one.point","U.S. EPA",7,1,NA,0.235000000000001,0.0527749015503936,-16.26,-16.34,0.0799999999999983,"USGS88",-27.7025,0.0331662479035535,0.0527749015503936,-16.06,0.0274999999999999,FALSE,"Macromolecule","High Organic","Macromolecule / Compound","Matched","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"one.point","U.S. EPA",8,1,NA,0.080000000000001,0.11251646816141,-18.13,-18.3,0.170000000000002,"USGS89",-27.8575,0.0707106781186553,0.11251646816141,-18.13,-0.127499999999998,FALSE,"Macromolecule","High Organic","Macromolecule / Compound","Matched","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",37,1.02374076154608,0.00866862634585241,0.746645966657285,0.235669931838912,-13.34,-35.27,21.93,"USGS91_USGS90_USGS61",-28.0189546456446,0.0681145265038887,0.151768622887963,NA,-0.288954645644612,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",38,0.980241357334143,0.0140400902173003,-0.200357787721672,0.255075352355165,-1.42,-28.11,26.69,"USGS91_USGS90_USGS63",-28.296237456979,0.168111256896331,0.374575222946961,NA,-0.566237456979014,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",39,1.02506508320475,0.0192174079952523,0.71118006812108,0.46517426129521,-13.34,-28.11,14.77,"USGS91_USGS90_IAEA600",-27.948157182912,0.119842191049743,0.267025041985095,NA,-0.218157182912019,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",40,1.01917888462025,0.0142894230991053,0.617406428572587,0.338677716291512,-13.34,-28.11,14.77,"USGS91_USGS90_USGS40",-28.0175608614695,0.0875494981627792,0.195072438328389,NA,-0.28756086146954,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",41,0.99499166724533,0.0286694729988023,0.0221886500937459,0.584450605599529,-13.34,-28.11,14.77,"USGS91_USGS90_USGS88",-28.1004249286842,0.199881874726821,0.445364570886683,NA,-0.370424928684219,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",42,1.00378531283619,0.0224184952054828,0.246741473408467,0.469811968689606,-13.34,-28.11,14.77,"USGS91_USGS90_USGS89",-28.0779576200153,0.146131552367789,0.325601389331737,NA,-0.347957620015336,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",43,0.990800807553761,0.00954948631518315,-0.299449304260817,0.248386391804402,-1.42,-35.27,33.85,"USGS91_USGS61_USGS63",-27.8946590324005,0.129629912472024,0.288833444358497,NA,-0.164659032400458,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",44,1.02297734205929,0.0387256922537299,0.639938922639729,1.18250066486038,-27.89,-35.27,7.38,"USGS91_USGS61_IAEA600",-27.9355541395592,0.120334439709337,0.268121840348374,NA,-0.205554139559194,FALSE,"Mixed","Mixed",NA,NA,"Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",45,1.02671610908629,0.0261522010824422,0.793156435740702,0.788145513133869,-26.42,-35.27,8.85,"USGS91_USGS61_USGS40",-27.9830580054978,0.0878016553327077,0.195634279515514,NA,-0.253058005497792,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",46,0.993129448016792,0.0177690097422243,-0.248484373982281,0.490521712842633,-16.26,-35.27,19.01,"USGS91_USGS61_USGS88",-27.8805705352013,0.12671686603884,0.28234277242308,NA,-0.1505705352013,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",47,1.00326945147536,0.0177234635091694,0.0737765057275609,0.49677973498874,-18.13,-35.27,17.14,"USGS91_USGS61_USGS89",-27.9199934419767,0.110426129076193,0.246044748469117,NA,-0.189993441976707,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",48,0.986904331554877,0.00990712874668709,-0.359603440564025,0.226646020431003,-1.42,-28.11,26.69,"USGS91_USGS63_IAEA600",-27.943839820813,0.120826984639872,0.269219298844446,NA,-0.213839820812954,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",49,0.983358554506324,0.00619776855197052,-0.36808610545562,0.138473527422914,-1.42,-28.11,26.69,"USGS91_USGS63_USGS40",-28.0359730112737,0.0748237384006882,0.166717678581431,NA,-0.305973011273664,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",50,0.979921362041663,0.00680575679838835,-0.423759604494641,0.127871634086575,-1.42,-28.11,26.69,"USGS91_USGS63_USGS88",-28.077498319029,0.079966354626908,0.178176141595926,NA,-0.347498319028961,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",51,0.979972702951504,0.0045380590438423,-0.385132931189152,0.088067354619135,-1.42,-28.11,26.69,"USGS91_USGS63_USGS89",-28.1154434055439,0.0530062972315451,0.118105390261538,NA,-0.385443405543864,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",52,0.905408980282882,0.144426110240611,-2.61226667489683,3.96855988382487,-26.42,-28.11,1.69,"USGS91_IAEA600_USGS40",-27.9710427846548,0.119247639288228,0.265700298105746,NA,-0.241042784654798,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",53,0.97871307376186,0.0216503936689412,-0.586382924660918,0.534233411463104,-16.26,-28.11,11.85,"USGS91_IAEA600_USGS88",-27.9460015489628,0.11848165950665,0.263993588794576,NA,-0.216001548962808,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",54,0.989618768703481,0.0269662726984272,-0.27988816277463,0.678173290390621,-18.13,-28.11,9.98,"USGS91_IAEA600_USGS89",-27.9477438301419,0.120660334133492,0.268847978376479,NA,-0.217743830141938,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",55,0.969473081483182,0.0123704763477602,-0.743056315564835,0.299126380306951,-16.26,-28.11,11.85,"USGS91_USGS40_USGS88",-28.0507465383472,0.0666371939006033,0.148476920717277,NA,-0.320746538347198,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",56,0.978509165311957,0.0169510374078963,-0.493177588429847,0.418074511730291,-18.13,-28.11,9.98,"USGS91_USGS40_USGS89",-28.0470775179921,0.0745692989650543,0.166150752189417,NA,-0.317077517992058,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",57,0.965437304538182,0.00790429655016067,-0.752210528499929,0.169919635667867,-16.26,-28.11,11.85,"USGS91_USGS88_USGS89",-28.1585239597761,0.0476077288027739,0.106076630200286,NA,-0.428523959776125,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",58,0.998604359084279,0.0155778651389811,-0.0724133921862122,0.338788293032612,-1.42,-35.27,33.85,"USGS90_USGS61_USGS63",-27.9040306146531,0.211041279828932,0.470229274959749,NA,-0.174030614653137,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",59,1.0282264674843,0.00833779663991163,0.71505718552445,0.225095695244857,-13.34,-35.27,21.93,"USGS90_USGS61_IAEA600",-27.8659984853599,0.0648848568704073,0.144572470498523,NA,-0.135998485359934,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",60,1.0267325310347,0.00413934949053396,0.716673002833017,0.109881267951204,-13.34,-35.27,21.93,"USGS90_USGS61_USGS40",-27.9081183625852,0.03206621853208,0.0714479873476098,NA,-0.178118362585153,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",61,1.01499046173825,0.0175513238433762,0.309927116114246,0.414782085447014,-13.34,-35.27,21.93,"USGS90_USGS61_USGS88",-27.8302389834663,0.15576850498885,0.347073857881476,NA,-0.100238983466305,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",62,1.02055157484422,0.0120916652730489,0.49600563477461,0.291729386234123,-13.34,-35.27,21.93,"USGS90_USGS61_USGS89",-27.8609198551427,0.102037809495808,0.227354407709184,NA,-0.130919855142743,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",63,0.995873454297979,0.0201696445372133,-0.116165724730402,0.360689849502394,-1.42,-27.97,26.55,"USGS90_USGS63_IAEA600",-27.9366159979449,0.233336081907808,0.519905189669038,NA,-0.20661599794494,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",64,0.988636263586991,0.0186581680620086,-0.162311983740469,0.320801776002417,-1.42,-26.46,25.04,"USGS90_USGS63_USGS40",-28.0944458940693,0.212467468755002,0.4734070219162,NA,-0.364445894069288,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",65,0.976255020054263,0.0299142523406325,-0.311873159572975,0.365703009327432,-1.42,-16.34,14.92,"USGS90_USGS63_USGS88",-28.2975516365504,0.3057198503093,0.681186276297578,NA,-0.567551636550363,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",66,0.975463702776111,0.0238312032860932,-0.285308207749846,0.313489281433264,-1.42,-18.3,16.88,"USGS90_USGS63_USGS89",-28.3477403757348,0.246902967435614,0.550134094413992,NA,-0.617740375734833,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",67,1.03852782701448,0.00559219514319453,0.909961206490882,0.131325234757941,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS40",-27.7772635995903,0.0328912300814973,0.0732862276342037,NA,-0.0472635995903019,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",68,1.02739606202892,0.0262421376497048,0.502956469714698,0.528316866753589,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS88",-27.6820765825693,0.170821372338721,0.380613736457517,NA,0.0479234174306988,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",69,1.03703002886714,0.0160330706505729,0.764953340256749,0.332044893173365,-13.34,-27.97,14.63,"USGS90_IAEA600_USGS89",-27.6775527624899,0.0974661961889621,0.217168218483943,NA,0.0524472375100551,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",70,1.01812807332645,0.0303627473700384,0.368765906982186,0.59276559564087,-13.34,-26.46,13.12,"USGS90_USGS40_USGS88",-27.802264418954,0.190721668602653,0.424954359729223,NA,-0.0722644189540063,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",71,1.02900438382145,0.0199054269309398,0.644195148425282,0.400455685082592,-13.34,-26.46,13.12,"USGS90_USGS40_USGS89",-27.7760674277018,0.116358312033899,0.259262475794272,NA,-0.0460674277017503,FALSE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",72,1.10696431919015,0.0707069102800686,1.72928982065863,1.13695524481255,-13.34,-18.3,4.96,"USGS90_USGS88_USGS89",-26.8001319521867,0.326703062973603,0.727939787674403,NA,0.929868047813269,TRUE,"Mixed","Mixed","Mixed / Compound","Mixed / High Organic","Extrapolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",73,0.99526013933616,0.00210749997750714,-0.344371363150853,0.0543994190312519,-1.42,-35.27,33.85,"USGS61_USGS63_IAEA600",-27.7245390891007,0.0283290361675082,0.0631210261241494,NA,0.00546091089934464,FALSE,"Compound","High Organic",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",74,0.993834493590398,0.00427288536661175,-0.320340785435079,0.108273698293229,-1.42,-35.27,33.85,"USGS61_USGS63_USGS40",-27.7884893236028,0.0570467903720448,0.12710817000907,NA,-0.0584893236027639,FALSE,"Compound","High Organic","Matched","Matched","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",75,0.995436026958018,0.00233671800334367,-0.332034836878285,0.0520375959505548,-1.42,-35.27,33.85,"USGS61_USGS63_USGS88",-27.7320334160318,0.0311671798009058,0.0694448042212401,NA,-0.00203341603182139,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",76,0.995347031076634,0.00511936200940122,-0.285129620328337,0.11668583363633,-1.42,-35.27,33.85,"USGS61_USGS63_USGS89",-27.7816374754853,0.0676404856759172,0.150712394101732,NA,-0.0516374754853253,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",77,1.00882463934416,0.0118403826421345,0.11479769677298,0.354809171779603,-26.42,-35.27,8.85,"USGS61_IAEA600_USGS40",-27.8069117294853,0.041348170346632,0.0921294648078776,NA,-0.0769117294853174,FALSE,"Compound","High Organic",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",78,0.997273031519025,0.00256291700438949,-0.27999806501337,0.070272221234033,-16.26,-35.27,19.01,"USGS61_IAEA600_USGS88",-27.7331293044788,0.0181171208845559,0.040367460929011,NA,-0.00312930447875459,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",79,1.00642387729707,0.0054208409477372,0.0165853040352861,0.150947217022816,-18.13,-35.27,17.14,"USGS61_IAEA600_USGS89",-27.7756578859307,0.0335537746713832,0.0747624689761019,NA,-0.0456578859306909,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",80,0.996761349199354,0.0069167820342475,-0.240331812350021,0.186576192058978,-16.26,-35.27,19.01,"USGS61_USGS40_USGS88",-27.7871610991916,0.0487327853402843,0.108583412382195,NA,-0.0571610991915499,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",81,1.00613013073515,0.00545929574482584,0.0575915008651871,0.149629576472021,-18.13,-35.27,17.14,"USGS61_USGS40_USGS89",-27.8245235339589,0.0337950314822103,0.075300022649612,NA,-0.0945235339588706,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",82,1.00063955850768,0.00633272546780927,-0.151072322976017,0.155769728797102,-16.26,-35.27,19.01,"USGS61_USGS88_USGS89",-27.7686679891645,0.0501223524170813,0.111679560773447,NA,-0.0386679891644803,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",83,0.992136956649914,0.00458574649088184,-0.344915888942101,0.101397685254011,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS40",-27.8112652956987,0.0542935098482405,0.120973478703564,NA,-0.0812652956987279,FALSE,"Compound","High Organic",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",84,0.994918274078545,0.00301031400740925,-0.336991465809545,0.0557313495485382,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS88",-27.7414831482043,0.0342266361930593,0.076261697874555,NA,-0.0114831482043058,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",85,0.993821800103793,0.00628309350578471,-0.306020247039538,0.120258404229548,-1.42,-27.97,26.55,"USGS63_IAEA600_USGS89",-27.8032538127808,0.0711835302025539,0.158606789265849,NA,-0.0732538127807949,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",86,0.988906413205022,0.00348347230935508,-0.370467418665651,0.0621753326659755,-1.42,-26.46,25.04,"USGS63_USGS40_USGS88",-27.8762805187907,0.0389344193197395,0.0867512923658365,NA,-0.146280518790707,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",87,0.988015637589251,0.0040396540124924,-0.34002183951571,0.0747244239221325,-1.42,-26.46,25.04,"USGS63_USGS40_USGS89",-27.9322281050347,0.0450306345644374,0.100334506402619,NA,-0.202228105034735,TRUE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"IAEA600","QC","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",88,0.987746442732303,0.00704863224654351,-0.362761928328591,0.0986799619773415,-1.42,-18.3,16.88,"USGS63_USGS88_USGS89",-27.9168184047256,0.070783841158041,0.157716226577056,NA,-0.186818404725617,FALSE,"Mixed","High Organic","Mixed / Compound","Matched","Extrapolated"
"IAEA600","SRM","Compound","High Organic","C",-27.73,0.07,"three.point","U.S. EPA",89,0.991832840607879,0.00984827678676048,-0.356057082046349,0.236037576164865,-16.26,-27.97,11.71,"IAEA600_USGS40_USGS88",-27.8085598587857,0.0504664620400818,0.112446284793797,NA,-0.0785598587856846,FALSE,"Mixed","High Organic",NA,NA,"Interpolated"
